order_item_id,order_id,product_id,quantity,unit_price
33977,11407,145,5,42.72
33978,11407,520,2,239.88
33979,11408,331,4,267.74
33980,11408,499,3,350.74
33981,11408,34,5,455.62
33982,11409,526,5,233.78
33983,11409,485,3,434.4
33984,11409,231,3,74.45
33985,11409,407,5,446.27
33986,11409,173,4,287.31
33987,11410,312,2,343.96
33988,11410,247,1,431.1
33989,11410,587,3,297.97
33990,11410,454,4,17.75
33991,11410,488,2,363.04
33992,11411,309,1,197.82
33993,11412,436,3,63.79
33994,11412,275,4,97.08
33995,11412,588,4,211.54
33996,11413,266,2,18.61
33997,11413,210,1,280.32
33998,11414,294,5,52.43
33999,11414,574,2,97.21
34000,11414,397,1,160.3
34001,11414,306,1,153.69
34002,11414,487,2,419.67
34003,11415,80,5,454.77
34004,11415,188,2,144.34
34005,11415,378,3,255.43
34006,11416,59,1,255.46
34007,11416,248,4,177.72
34008,11416,202,1,405.35
34009,11416,379,2,392.2
34010,11417,285,4,194.05
34011,11417,120,3,469.1
34012,11417,176,4,404.21
34013,11418,182,2,317.76
34014,11418,387,4,80.6
34015,11418,530,5,318.19
34016,11418,553,1,183.97
34017,11419,455,4,140.22
34018,11419,37,4,404.86
34019,11419,72,2,361.17
34020,11420,155,4,416.64
34021,11420,253,5,315.0
34022,11420,228,3,488.88
34023,11421,325,4,328.82
34024,11421,351,1,116.56
34025,11421,338,5,32.86
34026,11421,1,1,49.21
34027,11421,285,5,181.54
34028,11422,256,4,239.06
34029,11423,112,1,243.98
34030,11424,435,2,24.07
34031,11424,180,1,59.26
34032,11424,201,2,305.77
34033,11424,511,1,115.56
34034,11424,338,5,32.13
34035,11425,585,4,313.84
34036,11425,176,3,394.72
34037,11426,7,2,116.91
34038,11426,308,4,43.05
34039,11426,393,4,124.55
34040,11426,43,2,457.49
34041,11426,355,1,98.11
34042,11427,380,3,95.37
34043,11428,441,3,22.38
34044,11428,177,2,428.75
34045,11428,189,1,286.7
34046,11428,180,4,62.58
34047,11428,21,1,419.07
34048,11429,166,4,294.11
34049,11430,512,2,37.86
34050,11430,386,3,412.15
34051,11431,49,5,23.12
34052,11431,538,4,445.55
34053,11431,113,5,110.44
34054,11431,316,5,48.92
34055,11432,284,2,37.64
34056,11432,106,3,83.82
34057,11432,436,2,61.06
34058,11433,92,4,12.71
34059,11433,38,3,19.2
34060,11434,320,4,425.03
34061,11434,85,5,121.15
34062,11434,451,4,227.49
34063,11435,597,3,280.68
34064,11435,220,3,15.29
34065,11436,475,3,341.06
34066,11436,236,2,333.27
34067,11436,562,1,114.16
34068,11437,489,2,271.0
34069,11438,69,2,395.29
34070,11438,451,2,236.98
34071,11438,166,1,296.48
34072,11438,333,1,209.63
34073,11438,305,5,47.89
34074,11439,130,4,100.22
34075,11439,247,2,483.39
34076,11439,321,1,26.43
34077,11439,8,1,359.71
34078,11439,489,2,272.93
34079,11440,52,5,63.51
34080,11440,145,3,45.6
34081,11440,363,3,360.66
34082,11441,357,1,36.39
34083,11442,463,3,393.89
34084,11442,403,5,286.19
34085,11442,541,5,177.76
34086,11443,130,4,113.55
34087,11443,120,1,473.7
34088,11444,444,1,476.04
34089,11445,400,4,198.49
34090,11445,147,4,178.86
34091,11445,139,3,443.06
34092,11445,408,1,221.77
34093,11445,20,1,241.46
34094,11446,389,4,429.37
34095,11446,341,3,403.58
34096,11447,428,5,405.76
34097,11448,590,3,77.62
34098,11448,199,5,469.27
34099,11448,477,5,101.81
34100,11449,527,3,293.98
34101,11449,234,5,105.99
34102,11449,521,5,16.61
34103,11450,269,2,388.16
34104,11451,57,3,36.2
34105,11451,160,2,151.07
34106,11451,236,1,291.41
34107,11451,560,3,52.24
34108,11451,156,5,226.79
34109,11452,92,4,13.65
34110,11453,113,4,112.96
34111,11453,290,5,406.9
34112,11453,11,1,118.87
34113,11453,532,3,12.92
34114,11454,407,5,464.34
34115,11454,318,4,319.59
34116,11455,235,1,45.74
34117,11455,319,5,18.55
34118,11456,399,2,84.76
34119,11457,19,4,85.69
34120,11458,594,1,50.93
34121,11458,413,2,149.58
34122,11458,54,2,302.05
34123,11459,263,3,339.58
34124,11460,107,1,470.01
34125,11460,195,4,390.26
34126,11460,37,2,410.24
34127,11461,492,2,194.36
34128,11461,240,2,74.39
34129,11461,18,5,199.18
34130,11461,297,5,69.91
34131,11461,50,3,271.62
34132,11462,401,5,478.58
34133,11462,589,4,251.51
34134,11462,112,5,236.25
34135,11462,235,3,44.54
34136,11463,565,2,355.54
34137,11463,236,3,293.57
34138,11463,44,1,233.56
34139,11463,52,2,60.3
34140,11464,300,3,336.66
34141,11464,511,3,109.73
34142,11464,362,4,314.31
34143,11465,458,5,300.68
34144,11466,390,5,86.8
34145,11466,284,4,34.89
34146,11466,161,4,294.69
34147,11466,574,2,96.29
34148,11467,588,4,221.24
34149,11468,315,1,75.77
34150,11469,459,1,466.83
34151,11469,248,4,189.88
34152,11469,162,5,256.35
34153,11469,424,5,224.27
34154,11469,193,5,297.4
34155,11470,571,2,399.04
34156,11470,400,5,189.32
34157,11470,177,5,418.2
34158,11470,490,1,316.67
34159,11471,161,2,295.74
34160,11472,583,4,373.69
34161,11472,300,5,351.4
34162,11472,45,1,419.22
34163,11472,445,1,6.75
34164,11472,532,2,13.6
34165,11473,400,1,185.13
34166,11473,122,3,425.6
34167,11473,21,5,386.93
34168,11473,545,2,126.43
34169,11474,375,4,403.23
34170,11474,174,3,337.14
34171,11474,493,5,155.59
34172,11474,47,2,150.61
34173,11475,538,5,394.73
34174,11475,107,4,432.82
34175,11475,122,1,447.97
34176,11476,4,3,230.85
34177,11476,238,2,133.55
34178,11476,275,4,93.27
34179,11476,116,3,83.56
34180,11476,400,3,180.28
34181,11477,484,1,26.22
34182,11477,532,1,12.64
34183,11477,430,4,56.56
34184,11478,414,5,370.88
34185,11478,566,1,241.59
34186,11478,208,4,327.68
34187,11478,422,3,317.13
34188,11479,88,1,142.66
34189,11479,63,5,400.32
34190,11479,119,1,33.34
34191,11480,358,1,19.3
34192,11480,248,5,191.49
34193,11481,13,4,166.77
34194,11481,434,5,408.23
34195,11481,175,5,71.59
34196,11481,323,3,317.83
34197,11481,463,2,423.18
34198,11482,324,2,408.25
34199,11482,325,5,326.61
34200,11482,558,3,246.44
34201,11482,302,1,8.73
34202,11483,117,1,350.36
34203,11483,564,5,227.13
34204,11484,270,4,215.83
34205,11485,402,2,123.08
34206,11485,344,3,158.22
34207,11485,517,3,164.97
34208,11485,592,4,370.31
34209,11485,195,4,379.49
34210,11486,6,1,206.14
34211,11486,191,2,272.98
34212,11486,320,2,434.55
34213,11486,132,4,247.56
34214,11487,600,1,173.68
34215,11487,367,5,485.91
34216,11487,586,2,48.43
34217,11487,463,5,380.98
34218,11487,125,3,188.53
34219,11488,182,1,331.65
34220,11488,580,5,115.92
34221,11488,362,5,330.55
34222,11489,505,4,199.17
34223,11489,273,4,303.58
34224,11489,560,5,52.9
34225,11490,33,1,306.63
34226,11490,217,3,338.1
34227,11491,524,2,192.69
34228,11492,592,4,373.45
34229,11492,138,3,65.35
34230,11492,243,4,198.14
34231,11492,430,2,58.21
34232,11492,478,2,315.63
34233,11493,308,3,38.99
34234,11493,134,2,271.44
34235,11493,509,4,106.17
34236,11494,111,5,297.18
34237,11494,168,5,420.26
34238,11494,340,2,75.54
34239,11494,255,1,371.0
34240,11495,67,2,390.13
34241,11495,151,2,38.82
34242,11495,599,1,119.1
34243,11495,348,4,241.52
34244,11495,58,1,147.49
34245,11496,270,3,223.26
34246,11496,501,2,245.74
34247,11496,131,3,111.5
34248,11497,249,4,386.69
34249,11498,254,1,171.85
34250,11498,26,5,370.36
34251,11498,511,5,113.16
34252,11498,533,3,89.36
34253,11498,586,5,52.16
34254,11499,421,2,19.82
34255,11500,528,5,349.68
34256,11500,454,2,18.0
34257,11500,414,5,381.51
34258,11500,489,2,243.81
34259,11500,343,2,455.49
34260,11501,32,3,22.59
34261,11501,555,4,89.72
34262,11502,469,1,220.62
34263,11502,545,2,135.61
34264,11503,393,3,115.92
34265,11503,84,3,361.55
34266,11503,182,4,358.49
34267,11503,536,2,387.36
34268,11504,400,2,177.62
34269,11504,155,4,423.7
34270,11504,23,5,394.03
34271,11505,187,4,8.03
34272,11505,114,3,83.96
34273,11506,372,5,328.23
34274,11507,233,3,337.68
34275,11508,332,4,396.51
34276,11509,18,3,207.14
34277,11509,541,5,178.03
34278,11509,103,4,412.19
34279,11509,514,5,302.0
34280,11509,91,1,21.99
34281,11510,310,5,68.52
34282,11510,595,4,14.48
34283,11510,230,2,196.69
34284,11510,317,1,298.56
34285,11511,192,3,123.85
34286,11511,277,1,34.32
34287,11511,183,4,81.47
34288,11511,466,3,384.01
34289,11512,338,2,31.97
34290,11513,41,2,406.93
34291,11513,434,1,433.29
34292,11513,538,5,442.02
34293,11513,185,1,372.03
34294,11513,561,2,277.55
34295,11514,330,2,436.5
34296,11514,268,5,286.61
34297,11514,408,4,201.41
34298,11514,123,5,436.68
34299,11515,440,3,245.89
34300,11515,78,5,293.91
34301,11516,422,3,347.78
34302,11516,193,4,291.85
34303,11516,564,5,241.09
34304,11516,70,1,238.4
34305,11517,210,2,270.66
34306,11517,363,4,369.54
34307,11517,95,3,174.9
34308,11518,424,1,225.5
34309,11518,525,4,259.91
34310,11518,481,4,50.61
34311,11518,372,4,355.59
34312,11519,231,2,77.8
34313,11519,427,2,276.5
34314,11519,24,4,290.83
34315,11519,374,5,395.27
34316,11520,160,4,153.56
34317,11520,427,2,292.87
34318,11520,520,4,219.89
34319,11520,143,3,318.95
34320,11521,21,5,413.47
34321,11522,288,2,139.0
34322,11522,127,4,314.68
34323,11522,217,4,347.46
34324,11522,38,5,19.38
34325,11522,166,3,299.03
34326,11523,409,1,106.67
34327,11523,545,4,131.85
34328,11523,455,2,153.36
34329,11524,292,3,23.44
34330,11525,115,3,104.48
34331,11525,408,5,207.3
34332,11526,292,2,21.72
34333,11527,40,1,134.05
34334,11528,167,1,384.35
34335,11528,8,3,361.1
34336,11528,243,5,192.92
34337,11528,486,4,181.01
34338,11528,531,1,420.22
34339,11529,85,2,106.4
34340,11530,41,3,456.72
34341,11530,477,5,96.95
34342,11531,473,4,17.21
34343,11531,118,5,159.39
34344,11531,85,5,114.54
34345,11532,332,5,366.33
34346,11532,522,2,164.89
34347,11532,137,2,125.61
34348,11533,227,5,120.66
34349,11533,493,2,165.81
34350,11533,263,3,342.16
34351,11533,104,4,206.62
34352,11534,401,1,473.73
34353,11534,274,4,205.94
34354,11534,182,3,346.66
34355,11534,347,3,313.96
34356,11534,45,3,410.49
34357,11535,245,2,183.07
34358,11535,28,5,236.85
34359,11535,411,4,76.15
34360,11535,77,4,217.31
34361,11536,12,4,266.1
34362,11536,167,5,415.67
34363,11537,378,5,271.77
34364,11537,14,2,47.86
34365,11537,300,2,327.93
34366,11537,469,3,243.35
34367,11538,65,3,104.37
34368,11538,425,4,382.72
34369,11539,319,5,18.76
34370,11539,406,3,62.39
34371,11539,403,5,306.07
34372,11539,302,5,9.43
34373,11539,131,3,110.0
34374,11540,99,1,359.39
34375,11540,43,4,423.7
34376,11540,388,2,121.66
34377,11540,59,3,250.66
34378,11541,390,2,91.15
34379,11541,396,1,224.87
34380,11541,22,5,320.08
34381,11541,508,3,225.01
34382,11541,578,1,403.27
34383,11542,323,5,327.02
34384,11542,1,3,55.45
34385,11542,349,3,256.33
34386,11542,421,1,21.27
34387,11542,220,3,16.49
34388,11543,64,1,272.87
34389,11544,335,1,253.32
34390,11544,263,2,359.43
34391,11545,515,3,274.57
34392,11546,357,4,37.13
34393,11546,320,4,411.71
34394,11547,503,1,144.8
34395,11547,54,5,334.67
34396,11547,287,3,273.88
34397,11547,452,5,297.59
34398,11547,43,3,422.79
34399,11548,49,1,22.19
34400,11548,188,4,129.17
34401,11548,600,4,173.56
34402,11549,220,4,17.14
34403,11549,506,1,309.35
34404,11549,568,5,315.81
34405,11549,389,1,448.41
34406,11550,571,2,378.64
34407,11550,27,1,116.52
34408,11550,290,4,368.75
34409,11550,451,5,212.93
34410,11550,77,1,227.76
34411,11551,362,2,326.51
34412,11551,50,4,298.08
34413,11551,397,1,179.63
34414,11552,472,3,275.42
34415,11552,315,1,87.71
34416,11553,274,5,197.6
34417,11554,585,2,307.95
34418,11554,565,2,395.52
34419,11554,173,2,287.23
34420,11555,109,2,463.09
34421,11555,38,4,20.85
34422,11556,444,5,472.5
34423,11556,82,4,194.7
34424,11557,468,5,334.67
34425,11557,175,5,75.35
34426,11557,344,5,166.87
34427,11558,107,2,466.17
34428,11558,434,2,437.74
34429,11558,511,2,103.14
34430,11558,569,2,427.28
34431,11559,141,5,423.12
34432,11559,175,3,76.1
34433,11559,447,4,287.35
34434,11559,507,2,172.78
34435,11559,475,1,311.34
34436,11560,406,5,62.15
34437,11560,416,5,125.16
34438,11560,283,1,10.07
34439,11561,429,3,100.3
34440,11562,451,5,238.27
34441,11562,107,4,444.73
34442,11562,14,1,45.8
34443,11562,589,4,280.61
34444,11563,63,4,381.7
34445,11563,500,5,59.59
34446,11563,102,4,402.59
34447,11564,517,4,171.4
34448,11564,450,5,244.63
34449,11564,592,1,414.39
34450,11564,198,5,269.24
34451,11564,489,2,260.91
34452,11565,73,3,464.26
34453,11565,287,3,282.03
34454,11565,187,4,7.89
34455,11565,406,2,61.64
34456,11566,227,3,133.0
34457,11566,274,4,214.06
34458,11566,501,4,238.72
34459,11567,62,1,282.65
34460,11567,256,2,218.13
34461,11568,514,3,334.49
34462,11568,235,3,42.65
34463,11568,313,3,347.31
34464,11569,163,1,124.46
34465,11569,276,5,230.61
34466,11569,194,1,239.0
34467,11569,57,3,32.38
34468,11569,425,3,375.28
34469,11570,109,3,432.32
34470,11570,121,3,413.08
34471,11570,378,5,258.41
34472,11570,556,3,315.27
34473,11571,103,1,435.85
34474,11571,561,5,257.12
34475,11571,3,5,345.63
34476,11571,514,3,332.42
34477,11571,391,1,364.81
34478,11572,297,1,69.99
34479,11572,393,4,118.6
34480,11572,130,5,114.99
34481,11572,105,1,287.21
34482,11573,243,3,182.23
34483,11573,270,5,241.37
34484,11574,517,1,173.59
34485,11574,488,2,386.79
34486,11575,372,5,314.52
34487,11575,250,3,105.38
34488,11575,80,5,471.13
34489,11576,308,5,37.85
34490,11577,417,5,305.9
34491,11577,243,4,190.04
34492,11577,292,4,21.07
34493,11578,507,1,184.25
34494,11579,572,3,421.58
34495,11579,211,3,155.75
34496,11580,261,5,355.85
34497,11580,526,3,251.01
34498,11580,133,2,275.92
34499,11581,94,2,198.44
34500,11581,444,1,460.98
34501,11581,136,5,393.79
34502,11582,392,5,228.31
34503,11583,478,3,285.52
34504,11584,502,3,7.34
34505,11584,405,2,350.98
34506,11584,172,2,330.48
34507,11584,150,5,232.79
34508,11585,511,2,110.94
34509,11585,179,3,397.3
34510,11586,140,1,411.05
34511,11586,390,5,84.69
34512,11586,337,3,43.92
34513,11586,148,4,114.13
34514,11586,339,4,119.71
34515,11587,310,3,60.6
34516,11587,357,1,40.6
34517,11587,107,1,476.16
34518,11587,438,3,433.02
34519,11587,573,1,103.14
34520,11588,572,1,433.75
34521,11588,243,2,212.4
34522,11589,525,1,275.06
34523,11589,343,3,468.19
34524,11589,289,1,344.33
34525,11589,302,3,8.49
34526,11589,196,3,49.79
34527,11590,286,1,234.9
34528,11590,15,1,446.35
34529,11590,57,5,35.94
34530,11590,79,1,398.25
34531,11591,530,5,354.54
34532,11591,272,5,60.06
34533,11592,259,5,432.8
34534,11592,284,3,35.41
34535,11592,165,5,399.64
34536,11593,496,5,377.08
34537,11593,521,5,15.72
34538,11593,581,3,346.12
34539,11594,171,1,340.1
34540,11594,393,5,114.72
34541,11594,178,2,18.26
34542,11594,143,1,281.04
34543,11595,572,2,422.24
34544,11595,580,4,114.22
34545,11596,348,1,244.08
34546,11596,181,3,169.5
34547,11596,156,4,221.14
34548,11596,351,5,115.41
34549,11596,505,5,173.25
34550,11597,36,3,277.3
34551,11598,410,1,35.92
34552,11598,566,5,270.38
34553,11598,524,2,197.18
34554,11599,430,4,52.99
34555,11599,579,5,162.82
34556,11600,443,5,453.5
34557,11600,179,2,379.14
34558,11600,341,3,397.17
34559,11601,450,1,258.24
34560,11601,326,1,378.81
34561,11601,121,4,416.87
34562,11601,344,4,163.0
34563,11601,264,4,291.84
34564,11602,104,3,201.28
34565,11602,164,4,412.34
34566,11602,584,4,197.14
34567,11602,97,2,98.07
34568,11602,63,5,386.97
34569,11603,577,2,389.49
34570,11604,142,4,370.85
34571,11604,38,4,20.77
34572,11605,278,4,254.87
34573,11605,259,1,381.19
34574,11605,185,5,399.93
34575,11606,31,1,450.26
34576,11606,452,5,316.45
34577,11606,314,1,91.27
34578,11606,154,1,39.55
34579,11606,292,3,24.15
34580,11607,163,3,122.26
34581,11607,60,1,352.06
34582,11608,65,3,103.08
34583,11608,436,4,64.58
34584,11608,594,3,46.45
34585,11608,31,3,431.13
34586,11608,386,4,405.92
34587,11609,506,3,344.99
34588,11609,151,3,40.84
34589,11609,457,3,92.88
34590,11610,60,5,381.37
34591,11610,251,2,101.49
34592,11610,364,4,184.14
34593,11610,335,5,229.36
34594,11611,64,1,290.7
34595,11611,545,4,132.85
34596,11611,129,4,371.59
34597,11611,421,3,19.81
34598,11611,247,4,445.36
34599,11612,50,4,260.66
34600,11612,519,1,241.41
34601,11612,137,4,134.17
34602,11612,68,3,13.37
34603,11612,259,5,387.78
34604,11613,373,4,214.44
34605,11613,552,4,136.79
34606,11613,78,2,278.63
34607,11613,510,4,185.98
34608,11613,130,3,102.56
34609,11614,163,5,132.83
34610,11614,179,4,366.55
34611,11614,384,4,69.69
34612,11614,349,4,239.62
34613,11614,427,2,257.44
34614,11615,380,2,101.76
34615,11615,80,2,491.4
34616,11615,472,1,266.36
34617,11615,24,1,320.37
34618,11615,249,3,421.22
34619,11616,107,4,468.86
34620,11617,194,5,257.19
34621,11617,314,4,101.22
34622,11617,287,2,264.29
34623,11618,161,1,303.52
34624,11618,244,1,310.75
34625,11618,576,5,180.64
34626,11618,184,5,397.62
34627,11618,546,2,141.67
34628,11619,339,1,114.75
34629,11619,486,5,181.63
34630,11619,401,2,434.36
34631,11619,173,3,309.13
34632,11619,82,2,196.63
34633,11620,104,1,224.51
34634,11620,553,3,185.11
34635,11620,320,2,467.34
34636,11621,175,5,80.39
34637,11621,338,1,31.87
34638,11622,169,5,355.14
34639,11622,12,1,270.15
34640,11622,300,5,348.22
34641,11623,120,1,417.74
34642,11623,36,1,255.33
34643,11623,76,5,183.39
34644,11623,17,3,417.5
34645,11624,339,5,114.85
34646,11624,393,5,126.24
34647,11625,82,2,198.63
34648,11625,109,1,410.35
34649,11626,292,5,21.38
34650,11626,500,2,59.54
34651,11627,200,1,160.34
34652,11627,265,1,60.41
34653,11627,311,3,248.11
34654,11627,175,5,81.03
34655,11627,118,3,166.67
34656,11628,548,1,255.52
34657,11628,27,5,115.87
34658,11628,315,1,86.09
34659,11629,481,1,52.8
34660,11629,299,5,276.41
34661,11629,277,1,34.16
34662,11629,203,1,48.21
34663,11630,332,3,373.18
34664,11630,178,1,18.79
34665,11630,239,3,431.32
34666,11630,538,2,431.79
34667,11630,310,3,68.42
34668,11631,448,3,423.54
34669,11631,407,5,425.52
34670,11631,53,2,36.99
34671,11632,49,2,21.83
34672,11633,394,1,379.87
34673,11633,540,5,433.15
34674,11633,418,1,352.45
34675,11633,308,4,42.93
34676,11633,212,4,306.87
34677,11634,406,5,62.95
34678,11634,24,4,309.5
34679,11634,124,1,86.69
34680,11634,590,5,83.63
34681,11635,179,1,355.4
34682,11636,3,2,316.78
34683,11636,117,5,389.13
34684,11637,165,1,393.1
34685,11637,69,1,383.05
34686,11637,326,3,395.06
34687,11637,431,4,129.0
34688,11637,197,3,339.12
34689,11638,171,2,298.97
34690,11638,26,2,380.88
34691,11638,455,5,153.09
34692,11638,598,2,247.74
34693,11638,7,3,116.12
34694,11639,215,2,464.45
34695,11640,106,2,84.99
34696,11640,421,5,20.99
34697,11641,557,2,82.47
34698,11642,315,2,79.21
34699,11642,122,3,427.28
34700,11642,525,3,283.05
34701,11642,181,2,152.65
34702,11643,560,2,54.16
34703,11643,3,3,346.29
34704,11643,330,2,408.64
34705,11643,38,5,19.05
34706,11643,595,1,14.8
34707,11644,297,5,71.83
34708,11644,32,3,21.86
34709,11644,333,4,197.04
34710,11644,469,3,233.79
34711,11644,151,3,39.43
34712,11645,169,2,320.52
34713,11646,537,2,120.47
34714,11647,168,4,431.31
34715,11648,521,5,16.32
34716,11648,241,1,195.23
34717,11649,352,4,489.8
34718,11650,434,2,447.64
34719,11650,386,2,400.24
34720,11650,546,1,133.95
34721,11650,557,4,85.25
34722,11651,229,4,199.42
34723,11652,214,4,399.17
34724,11652,253,5,317.39
34725,11652,581,3,383.62
34726,11652,529,3,355.45
34727,11652,332,2,357.07
34728,11653,117,5,356.78
34729,11653,588,3,197.47
34730,11653,393,5,121.65
34731,11653,593,4,102.06
34732,11654,209,3,38.04
34733,11654,67,4,388.38
34734,11654,435,1,22.44
34735,11654,388,1,119.14
34736,11654,79,5,434.38
34737,11655,442,4,70.54
34738,11656,401,5,474.11
34739,11656,43,3,464.98
34740,11656,279,3,130.95
34741,11656,29,1,111.38
34742,11656,284,5,38.19
34743,11657,480,4,317.54
34744,11657,394,3,421.71
34745,11657,2,4,41.85
34746,11657,260,5,369.58
34747,11658,297,5,68.74
34748,11658,157,5,228.4
34749,11658,45,2,389.79
34750,11659,24,2,308.83
34751,11660,246,1,133.08
34752,11660,542,1,49.56
34753,11661,75,4,341.53
34754,11661,385,4,333.89
34755,11662,372,2,336.7
34756,11662,170,3,413.76
34757,11663,185,1,397.96
34758,11663,187,2,7.83
34759,11663,130,2,106.29
34760,11664,138,3,68.4
34761,11665,510,1,187.59
34762,11665,505,2,178.41
34763,11665,499,2,372.11
34764,11665,466,4,364.3
34765,11665,238,3,128.49
34766,11666,217,2,333.31
34767,11666,533,5,92.96
34768,11666,326,2,355.58
34769,11666,177,1,406.04
34770,11667,10,1,314.23
34771,11668,484,2,25.79
34772,11668,222,3,153.95
34773,11669,127,1,336.39
34774,11669,457,4,103.19
34775,11670,563,5,427.46
34776,11670,265,5,68.58
34777,11670,575,5,273.53
34778,11670,19,2,88.99
34779,11670,195,3,350.71
34780,11671,571,3,353.39
34781,11672,301,3,280.32
34782,11672,66,1,15.33
34783,11672,45,3,409.01
34784,11673,145,1,43.34
34785,11673,31,1,458.75
34786,11673,261,2,355.28
34787,11673,383,3,327.59
34788,11674,429,3,95.55
34789,11675,553,2,192.49
34790,11675,423,4,321.1
34791,11675,189,5,293.5
34792,11675,285,1,197.86
34793,11676,29,1,113.97
34794,11676,26,3,367.17
34795,11676,219,4,335.57
34796,11676,422,5,338.0
34797,11677,194,1,241.04
34798,11677,294,2,49.57
34799,11677,435,1,20.97
34800,11678,149,1,322.01
34801,11679,277,5,35.26
34802,11679,530,4,335.4
34803,11679,279,3,121.57
34804,11680,391,3,366.14
34805,11680,142,3,393.32
34806,11680,485,3,442.73
34807,11681,215,1,481.9
34808,11681,320,4,457.54
34809,11681,94,1,196.76
34810,11681,399,2,74.7
34811,11681,38,4,21.04
34812,11682,298,2,233.22
34813,11683,71,3,403.53
34814,11683,299,3,282.18
34815,11683,77,4,235.58
34816,11684,491,2,385.9
34817,11684,590,2,83.59
34818,11684,54,2,319.24
34819,11685,138,5,62.55
34820,11685,508,1,218.92
34821,11686,169,4,352.81
34822,11686,409,5,108.32
34823,11686,198,5,248.48
34824,11687,545,2,134.17
34825,11687,510,2,178.9
34826,11687,565,5,367.15
34827,11688,172,2,331.38
34828,11688,289,5,348.79
34829,11688,47,4,155.39
34830,11688,467,5,426.83
34831,11688,88,2,144.59
34832,11689,492,3,195.37
34833,11689,379,1,451.3
34834,11689,304,2,253.54
34835,11690,370,4,274.67
34836,11691,570,4,299.72
34837,11691,314,1,101.56
34838,11691,195,1,337.47
34839,11691,120,5,484.28
34840,11691,448,2,382.76
34841,11692,224,2,356.55
34842,11692,44,2,233.16
34843,11692,303,3,144.23
34844,11692,432,1,28.51
34845,11692,354,5,325.79
34846,11693,296,5,466.82
34847,11693,13,5,182.18
34848,11693,84,3,316.08
34849,11694,301,1,248.06
34850,11694,238,1,138.27
34851,11694,367,2,481.98
34852,11694,15,4,453.07
34853,11694,575,5,281.51
34854,11695,431,1,129.66
34855,11695,237,5,299.49
34856,11695,81,1,336.02
34857,11696,555,5,84.21
34858,11696,522,5,167.17
34859,11697,438,4,458.72
34860,11698,472,3,256.46
34861,11698,503,3,141.98
34862,11698,103,5,402.13
34863,11699,523,4,188.04
34864,11699,365,4,164.17
34865,11699,351,2,114.19
34866,11699,359,5,118.47
34867,11700,443,2,487.31
34868,11700,594,4,47.86
34869,11700,495,5,373.36
34870,11700,555,3,92.77
34871,11700,199,3,477.97
34872,11701,412,5,238.2
34873,11701,151,3,43.2
34874,11701,135,1,47.53
34875,11701,290,5,408.59
34876,11701,262,5,375.38
34877,11702,109,2,420.74
34878,11702,592,5,420.7
34879,11702,299,3,291.11
34880,11703,70,4,237.45
34881,11704,396,4,238.61
34882,11704,137,5,131.82
34883,11705,271,1,56.93
34884,11705,404,4,148.8
34885,11705,190,2,461.73
34886,11705,247,3,487.82
34887,11706,115,3,107.09
34888,11706,451,4,211.56
34889,11706,393,2,114.57
34890,11706,304,5,243.07
34891,11707,441,3,25.5
34892,11708,56,2,320.8
34893,11708,231,5,85.48
34894,11709,513,5,296.03
34895,11709,477,3,104.56
34896,11709,323,4,327.08
34897,11710,222,4,149.47
34898,11710,475,4,328.03
34899,11711,555,4,80.54
34900,11711,59,4,263.17
34901,11712,153,2,318.17
34902,11712,283,3,10.42
34903,11712,554,2,59.87
34904,11712,399,5,79.08
34905,11712,265,3,63.35
34906,11713,424,3,208.57
34907,11713,586,3,45.5
34908,11713,508,3,220.58
34909,11714,428,4,431.81
34910,11714,438,1,451.74
34911,11714,71,3,463.9
34912,11714,117,3,384.6
34913,11715,112,4,229.36
34914,11715,595,3,15.38
34915,11715,258,2,86.55
34916,11715,255,5,410.38
34917,11715,434,4,428.07
34918,11716,153,1,317.37
34919,11717,87,5,177.2
34920,11717,393,2,124.02
34921,11717,185,1,398.09
34922,11717,555,1,80.93
34923,11718,166,4,323.49
34924,11718,254,3,167.85
34925,11718,153,3,311.05
34926,11718,439,5,147.18
34927,11718,504,5,177.49
34928,11719,366,5,187.45
34929,11719,92,3,12.85
34930,11720,495,1,400.47
34931,11720,291,2,364.03
34932,11720,229,5,197.11
34933,11721,99,3,336.7
34934,11721,305,1,45.86
34935,11722,171,4,341.52
34936,11722,434,5,432.29
34937,11722,292,5,24.25
34938,11722,12,3,284.88
34939,11722,542,1,46.92
34940,11723,382,5,293.47
34941,11723,232,2,370.15
34942,11723,141,2,386.69
34943,11723,337,1,44.98
34944,11723,32,5,24.33
34945,11724,206,5,37.76
34946,11724,522,4,165.53
34947,11724,408,5,215.48
34948,11724,191,5,299.28
34949,11724,400,3,182.22
34950,11725,79,2,421.36
34951,11725,47,5,147.56
34952,11725,283,1,10.68
34953,11726,143,5,284.01
34954,11726,388,1,112.38
34955,11727,258,3,88.49
34956,11727,217,5,335.37
34957,11727,597,4,267.8
34958,11728,410,1,35.99
34959,11728,184,5,356.2
34960,11728,534,1,7.85
34961,11728,382,3,284.65
34962,11729,448,1,420.62
34963,11729,92,2,11.83
34964,11730,51,5,106.5
34965,11730,473,3,19.32
34966,11730,407,5,416.86
34967,11730,489,3,256.81
34968,11731,597,1,301.66
34969,11731,186,1,243.17
34970,11732,528,2,341.18
34971,11733,209,1,33.28
34972,11733,11,3,127.17
34973,11733,50,2,285.05
34974,11734,442,2,71.87
